   0.12040E+03    0.33582E+00    0.80221E+02    0.48711E+02
   0.12039E+03    0.33599E+00    0.80138E+02    0.49137E+02
   0.12037E+03    0.33700E+00    0.80280E+02    0.50686E+02
   0.12039E+03    0.33428E+00    0.80487E+02    0.49759E+02
   0.12039E+03    0.33653E+00    0.80587E+02    0.50820E+02
   0.12041E+03    0.33559E+00    0.80654E+02    0.51109E+02
   0.12039E+03    0.34278E+00    0.80487E+02    0.49419E+02
   0.12037E+03    0.34224E+00    0.80329E+02    0.48612E+02
   0.12039E+03    0.33536E+00    0.79977E+02    0.51589E+02
   0.12040E+03    0.33501E+00    0.80084E+02    0.51080E+02
   0.12039E+03    0.34033E+00    0.80269E+02    0.52129E+02
   0.12043E+03    0.33727E+00    0.80407E+02    0.48838E+02
   0.12038E+03    0.31325E+00    0.80264E+02    0.46807E+02
   0.12043E+03    0.30847E+00    0.79965E+02    0.48742E+02
   0.12038E+03    0.32346E+00    0.79628E+02    0.49821E+02
   0.12042E+03    0.32515E+00    0.79566E+02    0.49819E+02
   0.12043E+03    0.33013E+00    0.79712E+02    0.50210E+02
   0.12043E+03    0.32739E+00    0.79534E+02    0.48514E+02
   0.12041E+03    0.29313E+00    0.79326E+02    0.47988E+02
   0.12038E+03    0.29135E+00    0.78960E+02    0.51038E+02
   0.12045E+03    0.28351E+00    0.78825E+02    0.50221E+02
   0.12039E+03    0.28706E+00    0.78853E+02    0.49047E+02
   0.12042E+03    0.29107E+00    0.78788E+02    0.50002E+02
   0.12039E+03    0.28953E+00    0.78345E+02    0.50747E+02
   0.12039E+03    0.28302E+00    0.78340E+02    0.49647E+02
   0.12041E+03    0.28518E+00    0.78374E+02    0.49958E+02
   0.12040E+03    0.27630E+00    0.78377E+02    0.49891E+02
   0.12036E+03    0.27894E+00    0.78354E+02    0.48226E+02
   0.12040E+03    0.29600E+00    0.78315E+02    0.50585E+02
   0.12037E+03    0.29208E+00    0.78188E+02    0.51819E+02
   0.12040E+03    0.28335E+00    0.77930E+02    0.51661E+02
   0.12038E+03    0.28378E+00    0.77740E+02    0.50928E+02
   0.12041E+03    0.26520E+00    0.77548E+02    0.49730E+02
   0.12039E+03    0.26396E+00    0.77807E+02    0.49423E+02
   0.12042E+03    0.26790E+00    0.77798E+02    0.49449E+02
   0.12039E+03    0.26105E+00    0.77767E+02    0.50175E+02
   0.12042E+03    0.25487E+00    0.77608E+02    0.49838E+02
   0.12041E+03    0.25058E+00    0.77640E+02    0.50243E+02
   0.12040E+03    0.27506E+00    0.77708E+02    0.51610E+02
   0.12040E+03    0.27392E+00    0.77566E+02    0.49737E+02
   0.12038E+03    0.24461E+00    0.77456E+02    0.48942E+02
   0.12041E+03    0.23901E+00    0.77433E+02    0.50821E+02
   0.12038E+03    0.25843E+00    0.77540E+02    0.50520E+02
   0.12041E+03    0.25840E+00    0.77776E+02    0.49889E+02
   0.12037E+03    0.27374E+00    0.77920E+02    0.48573E+02
   0.12039E+03    0.26277E+00    0.77727E+02    0.50815E+02
   0.12037E+03    0.27557E+00    0.77630E+02    0.49794E+02
   0.12040E+03    0.27764E+00    0.77632E+02    0.49656E+02
   0.12040E+03    0.26501E+00    0.77780E+02    0.51226E+02
   0.12041E+03    0.26655E+00    0.78081E+02    0.49897E+02
   0.12040E+03    0.29195E+00    0.78219E+02    0.49918E+02
   0.12040E+03    0.29282E+00    0.78241E+02    0.50009E+02
   0.12042E+03    0.26978E+00    0.78170E+02    0.50559E+02
   0.12037E+03    0.26964E+00    0.78341E+02    0.50372E+02
   0.12041E+03    0.29050E+00    0.78580E+02    0.50270E+02
   0.12040E+03    0.29172E+00    0.78775E+02    0.50316E+02
   0.12039E+03    0.28180E+00    0.78862E+02    0.49961E+02
   0.12039E+03    0.28589E+00    0.78989E+02    0.50911E+02
   0.12040E+03    0.28821E+00    0.79262E+02    0.50618E+02
   0.12037E+03    0.29117E+00    0.79338E+02    0.49515E+02
   0.12037E+03    0.31970E+00    0.79425E+02    0.49671E+02
   0.12036E+03    0.31995E+00    0.79434E+02    0.49179E+02
   0.12038E+03    0.31517E+00    0.79514E+02    0.50956E+02
   0.12037E+03    0.31578E+00    0.79552E+02    0.49776E+02
   0.12041E+03    0.32406E+00    0.79883E+02    0.51223E+02
   0.12042E+03    0.32127E+00    0.80416E+02    0.49046E+02
   0.12041E+03    0.32217E+00    0.80525E+02    0.52244E+02
   0.12038E+03    0.32327E+00    0.80508E+02    0.50563E+02
   0.12042E+03    0.33214E+00    0.80325E+02    0.51753E+02
   0.12044E+03    0.33298E+00    0.80464E+02    0.51107E+02
   0.12043E+03    0.32361E+00    0.80670E+02    0.50012E+02
   0.12039E+03    0.32564E+00    0.80728E+02    0.52133E+02
   0.12042E+03    0.33220E+00    0.80733E+02    0.50133E+02
   0.12040E+03    0.33540E+00    0.80815E+02    0.51338E+02
   0.12042E+03    0.33842E+00    0.80846E+02    0.51672E+02
   0.12041E+03    0.33807E+00    0.80922E+02    0.49875E+02
   0.12043E+03    0.36815E+00    0.81239E+02    0.50932E+02
   0.12042E+03    0.36692E+00    0.81211E+02    0.50786E+02
   0.12040E+03    0.37026E+00    0.81287E+02    0.49685E+02
   0.12039E+03    0.36682E+00    0.81031E+02    0.48359E+02
   0.12037E+03    0.36404E+00    0.80836E+02    0.50369E+02
   0.12040E+03    0.36418E+00    0.81005E+02    0.49977E+02
   0.12040E+03    0.36375E+00    0.81171E+02    0.50553E+02
   0.12043E+03    0.36574E+00    0.81174E+02    0.49943E+02
   0.12044E+03    0.36228E+00    0.81274E+02    0.48449E+02
   0.12041E+03    0.36365E+00    0.81310E+02    0.51314E+02
   0.12044E+03    0.35980E+00    0.81277E+02    0.51070E+02
   0.12041E+03    0.35886E+00    0.80926E+02    0.50044E+02
   0.12045E+03    0.36181E+00    0.80910E+02    0.49908E+02
   0.12038E+03    0.36369E+00    0.80774E+02    0.47711E+02
   0.12042E+03    0.36097E+00    0.80918E+02    0.51227E+02
   0.12038E+03    0.36060E+00    0.80971E+02    0.50293E+02
   0.12042E+03    0.38735E+00    0.80785E+02    0.49659E+02
   0.12038E+03    0.39041E+00    0.80547E+02    0.49232E+02
   0.12042E+03    0.35612E+00    0.80569E+02    0.49554E+02
   0.12038E+03    0.35753E+00    0.80560E+02    0.49664E+02
   0.12043E+03    0.37616E+00    0.80326E+02    0.50944E+02
   0.12038E+03    0.37359E+00    0.80544E+02    0.49882E+02
   0.12048E+03    0.37335E+00    0.80715E+02    0.47673E+02
   0.12039E+03    0.37226E+00    0.80417E+02    0.48045E+02
   0.12042E+03    0.34424E+00    0.80049E+02    0.51778E+02
   0.12039E+03    0.34424E+00    0.79719E+02    0.51706E+02
   0.12037E+03    0.34707E+00    0.79670E+02    0.51268E+02
   0.12041E+03    0.34580E+00    0.79567E+02    0.50060E+02
   0.12039E+03    0.32858E+00    0.79518E+02    0.51032E+02
   0.12040E+03    0.32987E+00    0.79492E+02    0.51101E+02
   0.12040E+03    0.35383E+00    0.79602E+02    0.48204E+02
   0.12041E+03    0.35066E+00    0.79536E+02    0.49627E+02
   0.12042E+03    0.32932E+00    0.79224E+02    0.49501E+02
   0.12035E+03    0.32844E+00    0.78559E+02    0.51256E+02
   0.12040E+03    0.31927E+00    0.78497E+02    0.50725E+02
   0.12038E+03    0.32173E+00    0.78372E+02    0.52049E+02
   0.12040E+03    0.32288E+00    0.78496E+02    0.49293E+02
   0.12039E+03    0.31994E+00    0.78582E+02    0.48836E+02
   0.12040E+03    0.30484E+00    0.78585E+02    0.48750E+02
   0.12039E+03    0.30468E+00    0.78467E+02    0.48875E+02
   0.12038E+03    0.30825E+00    0.78140E+02    0.49865E+02
   0.12037E+03    0.30903E+00    0.78146E+02    0.49981E+02
   0.12041E+03    0.29850E+00    0.78165E+02    0.50073E+02
   0.12039E+03    0.29815E+00    0.78014E+02    0.49424E+02
   0.12039E+03    0.30552E+00    0.78329E+02    0.48925E+02
   0.12038E+03    0.30625E+00    0.78297E+02    0.49741E+02
   0.12041E+03    0.30302E+00    0.78050E+02    0.50246E+02
   0.12038E+03    0.29831E+00    0.77874E+02    0.49825E+02
   0.12040E+03    0.30453E+00    0.77985E+02    0.50521E+02
   0.12038E+03    0.30082E+00    0.78287E+02    0.48745E+02
   0.12040E+03    0.26822E+00    0.78468E+02    0.52014E+02
   0.12038E+03    0.26924E+00    0.78395E+02    0.48921E+02
   0.12037E+03    0.26895E+00    0.78140E+02    0.47880E+02
   0.12035E+03    0.27265E+00    0.78162E+02    0.49273E+02
   0.12038E+03    0.28588E+00    0.78307E+02    0.49860E+02
   0.12037E+03    0.28118E+00    0.78174E+02    0.49635E+02
   0.12039E+03    0.27659E+00    0.78386E+02    0.50958E+02
   0.12037E+03    0.27469E+00    0.78546E+02    0.49019E+02
   0.12039E+03    0.27679E+00    0.78607E+02    0.50070E+02
   0.12039E+03    0.27858E+00    0.78565E+02    0.49820E+02
   0.12039E+03    0.28665E+00    0.78863E+02    0.49276E+02
   0.12039E+03    0.29136E+00    0.78878E+02    0.49174E+02
   0.12039E+03    0.28040E+00    0.79218E+02    0.51211E+02
   0.12041E+03    0.28370E+00    0.79244E+02    0.50585E+02
   0.12038E+03    0.28604E+00    0.79344E+02    0.48681E+02
   0.12041E+03    0.28378E+00    0.79357E+02    0.51597E+02
   0.12039E+03    0.28687E+00    0.79463E+02    0.50034E+02
   0.12038E+03    0.28274E+00    0.79623E+02    0.50243E+02
   0.12039E+03    0.32180E+00    0.79732E+02    0.50485E+02
   0.12038E+03    0.32103E+00    0.79945E+02    0.50411E+02
   0.12040E+03    0.29552E+00    0.80077E+02    0.48726E+02
   0.12040E+03    0.29294E+00    0.80002E+02    0.51025E+02
   0.12041E+03    0.31985E+00    0.80018E+02    0.50526E+02
   0.12037E+03    0.31695E+00    0.80432E+02    0.49989E+02
   0.12042E+03    0.31230E+00    0.80657E+02    0.49533E+02
   0.12040E+03    0.31633E+00    0.80706E+02    0.49651E+02
   0.12041E+03    0.31241E+00    0.80628E+02    0.49441E+02
   0.12039E+03    0.31519E+00    0.80767E+02    0.51310E+02
   0.12040E+03    0.34305E+00    0.80966E+02    0.50946E+02
   0.12039E+03    0.34536E+00    0.80965E+02    0.49073E+02
   0.12041E+03    0.32975E+00    0.80996E+02    0.50633E+02
   0.12041E+03    0.33147E+00    0.81197E+02    0.48581E+02
